,average hold time,mean return,sharpe,spread,total return,trade count
0,602.0,-6.017644539138502e-06,-0.05373064814217403,"('CL2', 'CL1')",-0.00361660436802224,1.0
1,602.0,1.79019345925881e-05,0.09734229617654327,"('CL3', 'CL1')",0.010759062690145448,1.0
2,0.0,3.766970374748644e-05,0.17275742586630802,"('CL4', 'CL1')",0.02263949195223935,0.0
3,0.0,5.337847717820149e-05,0.21192226668337671,"('CL5', 'CL1')",0.032080464784099094,0.0
4,0.0,6.951750626627289e-05,0.144210499056654,"('CO1', 'CL1')",0.041780021266030004,0.0
5,150.5,9.89553719164449e-05,0.23946944124189892,"('CO2', 'CL1')",0.05947217852178338,4.0
6,86.0,1.653138443147727e-06,0.004080000688760874,"('CO3', 'CL1')",0.0009935362043317839,7.0
7,66.88888888888889,3.094387916312234e-06,0.007631208253976361,"('CO4', 'CL1')",0.0018597271377036526,9.0
8,50.166666666666664,-0.00018367511110856905,-0.4468013841212909,"('CO5', 'CL1')",-0.11038874177625,12.0
9,150.5,6.315024444639886e-05,0.10287851357059198,"('HO1', 'CL1')",0.03795329691228572,4.0
10,150.5,7.4279134746809925e-06,0.01258153763214286,"('HO2', 'CL1')",0.004464175998283276,4.0
11,150.5,4.731791042538754e-05,0.08242780501563107,"('HO3', 'CL1')",0.02843806416565791,4.0
12,150.5,1.4405451031574793e-05,0.025689275696455426,"('HO4', 'CL1')",0.008657676069976451,4.0
13,100.33333333333333,-0.00016516287740660004,-0.29880560730918293,"('HO5', 'CL1')",-0.09926288932136662,6.0
14,66.88888888888889,-0.00020189601113066,-0.19492970168264617,"('XB1', 'CL1')",-0.12133950268952666,9.0
15,66.88888888888889,-0.00017521929312860294,-0.20361906632673782,"('XB2', 'CL1')",-0.10530679517029036,9.0
16,54.72727272727273,0.0004784095397637068,0.6282978122692692,"('XB3', 'CL1')",0.28752413339798777,11.0
17,100.33333333333333,2.3656525769100903e-06,0.0033547054969404596,"('XB4', 'CL1')",0.0014217571987229644,6.0
18,100.33333333333333,-0.00013465731464124272,-0.19810766487291154,"('XB5', 'CL1')",-0.08092904609938686,6.0
19,301.0,0.00023022670355469545,0.24372003287343513,"('QS1', 'CL1')",0.13836624883637197,2.0
20,100.33333333333333,0.00026923379547352273,0.29509558920344137,"('QS2', 'CL1')",0.16180951107958716,6.0
21,150.5,0.00023058534646394944,0.25509741736898495,"('QS3', 'CL1')",0.1385817932248336,4.0
22,100.33333333333333,0.00018719575141874255,0.20875790894358315,"('QS4', 'CL1')",0.11250464660266427,6.0
23,150.5,5.285524859938079e-05,0.059216176484253126,"('QS5', 'CL1')",0.031766004408227855,4.0
24,602.0,-1.5860137815265113e-06,-0.018641703475231287,"('CL3', 'CL2')",-0.0009531942826974333,1.0
25,602.0,2.2551286944914456e-05,0.1723067008325087,"('CL4', 'CL2')",0.013553323453893588,1.0
26,602.0,4.1396963748055476e-05,0.23901044759020976,"('CL5', 'CL2')",0.024879575212581342,1.0
27,0.0,7.846950563017558e-05,0.17604388376792546,"('CO1', 'CL2')",0.04716017288373553,0.0
28,0.0,5.6914134749750946e-05,0.1551376859212872,"('CO2', 'CL2')",0.03420539498460032,0.0
29,0.0,3.416554704935602e-05,0.0958313173144473,"('CO3', 'CL2')",0.020533493776662966,0.0
30,150.5,-5.4700909746489995e-05,-0.1538588459612964,"('CO4', 'CL2')",-0.03287524675764049,4.0
31,150.5,-7.879911595699367e-05,-0.21843171739321843,"('CO5', 'CL2')",-0.047358268690153194,4.0
32,301.0,0.00018548066021126271,0.32051035814900447,"('HO1', 'CL2')",0.11147387678696889,2.0
33,150.5,9.594934721256438e-05,0.17305792762448985,"('HO2', 'CL2')",0.05766555767475119,4.0
34,150.5,6.846683421582857e-05,0.12738639173882085,"('HO3', 'CL2')",0.04114856736371297,4.0
35,150.5,-1.4637275035041104e-06,-0.0027932478625867794,"('HO4', 'CL2')",-0.0008797002296059703,4.0
36,150.5,-3.761737220531654e-05,-0.07287713667463504,"('HO5', 'CL2')",-0.022608040695395237,4.0
37,86.0,-0.0002756531274989745,-0.27201578911489,"('XB1', 'CL2')",-0.16566752962688366,7.0
38,54.72727272727273,-0.00021518354219863476,-0.25745238645223817,"('XB2', 'CL2')",-0.1293253088613795,11.0
39,54.72727272727273,0.0005052743058790542,0.6916172937509562,"('XB3', 'CL2')",0.3036698578333116,11.0
40,75.25,6.537050537406533e-06,0.00964721062167473,"('XB4', 'CL2')",0.003928767372981326,8.0
41,100.33333333333333,-0.00015600756348018439,-0.23953614396324013,"('XB5', 'CL2')",-0.09376054565159081,6.0
42,0.0,0.00023619932030641706,0.254989096102494,"('QS1', 'CL2')",0.14195579150415666,0.0
43,0.0,0.00021903744983112737,0.2444456061812865,"('QS2', 'CL2')",0.13164150734850755,0.0
44,0.0,0.00018789750384032002,0.21179211311180257,"('QS3', 'CL2')",0.11292639980803233,0.0
45,301.0,0.00012276375131647856,0.1395436318285537,"('QS4', 'CL2')",0.07378101454120362,2.0
46,301.0,8.857586529374105e-05,0.10115237472715323,"('QS5', 'CL2')",0.05323409504153837,2.0
47,602.0,-1.4548755376075654e-06,-0.02957644268477013,"('CL4', 'CL3')",-0.0008743801981021468,1.0
48,602.0,1.9495095021886446e-05,0.1894158580991296,"('CL5', 'CL3')",0.011716552108153753,1.0
49,0.0,9.229387558937827e-05,0.21785662177128015,"('CO1', 'CL3')",0.05546861922921634,0.0
50,0.0,7.073850470895345e-05,0.20996995109647043,"('CO2', 'CL3')",0.04251384133008102,0.0
51,0.0,4.7989917008558535e-05,0.14845449131910018,"('CO3', 'CL3')",0.02884194012214368,0.0
52,0.0,2.816999810869004e-05,0.08824314851618865,"('CO4', 'CL3')",0.016930168863322714,0.0
53,150.5,-5.74450835560669e-05,-0.178381386552217,"('CO5', 'CL3')",-0.03452449521719621,4.0
54,0.0,0.00023612835658656944,0.4317158102709645,"('HO1', 'CL3')",0.14191314230852822,0.0
55,0.0,0.00021049837620688473,0.4032687676812677,"('HO2', 'CL3')",0.12650952410033772,0.0
56,0.0,0.0001829230984809029,0.36275784342233075,"('HO3', 'CL3')",0.10993678218702266,0.0
57,301.0,7.49514282004827e-05,0.152822290194531,"('HO4', 'CL3')",0.045045808348490105,2.0
58,301.0,5.2549871815000306e-05,0.10894482895377866,"('HO5', 'CL3')",0.031582472960815185,2.0
59,120.4,0.00010289677151840065,0.10345803660846513,"('XB1', 'CL3')",0.061840959682558795,5.0
60,120.4,0.000206281737267389,0.252877153589194,"('XB2', 'CL3')",0.12397532409770079,5.0
61,35.411764705882355,0.000236468227766648,0.3360299655560501,"('XB3', 'CL3')",0.14211740488775546,17.0
62,60.2,-0.0002089319202741504,-0.31979744676561206,"('XB4', 'CL3')",-0.1255680840847644,10.0
63,150.5,-8.585174721807817e-05,-0.13692047819561562,"('XB5', 'CL3')",-0.05159690007806498,4.0
64,0.0,0.0002500236902656197,0.27613211542129895,"('QS1', 'CL3')",0.15026423784963744,0.0
65,0.0,0.00023286181979032986,0.26550743180483344,"('QS2', 'CL3')",0.13994995369398824,0.0
66,0.0,0.00020172187379952268,0.2324892073602936,"('QS3', 'CL3')",0.12123484615351313,0.0
67,0.0,0.00017258734055670052,0.200748592623279,"('QS4', 'CL3')",0.10372499167457702,0.0
68,0.0,0.00015337459234937567,0.17933748594074544,"('QS5', 'CL3')",0.09217813000197478,0.0
69,602.0,-3.941580473791217e-06,-0.08484993197935889,"('CL5', 'CL4')",-0.0023688898647485214,1.0
70,0.0,0.00010718721001375929,0.2581551896187025,"('CO1', 'CL4')",0.06441951321826933,0.0
71,0.0,8.563183913333455e-05,0.2645648838356033,"('CO2', 'CL4')",0.051464735319134064,0.0
72,0.0,6.288325143293967e-05,0.2051264074223596,"('CO3', 'CL4')",0.037792834111196744,0.0
73,0.0,4.3063332533071145e-05,0.14416027892856287,"('CO4', 'CL4')",0.025881062852375757,0.0
74,0.0,2.619131807248275e-05,0.08786858032420655,"('CO5', 'CL4')",0.015740982161562132,0.0
75,0.0,0.00025102169101095053,0.478780368949872,"('HO1', 'CL4')",0.15086403629758127,0.0
76,0.0,0.00022539171063126572,0.4523514249826731,"('HO2', 'CL4')",0.1354604180893907,0.0
77,0.0,0.00019781643290528396,0.41238818247527287,"('HO3', 'CL4')",0.11888767617607567,0.0
78,0.0,0.00016984242745795203,0.3651378992233639,"('HO4', 'CL4')",0.10207529890222916,0.0
79,0.0,0.00013787538768702187,0.3020002598235841,"('HO5', 'CL4')",0.08286310799990014,0.0
80,120.4,7.362727599378466e-05,0.07482444782975775,"('XB1', 'CL4')",0.04424999287226458,5.0
81,120.4,0.00022568370411387489,0.28059039647680795,"('XB2', 'CL4')",0.1356359061724388,5.0
82,66.88888888888889,0.0004545346167388322,0.6597115957223382,"('XB3', 'CL4')",0.27317530466003814,9.0
83,100.33333333333333,-1.1343376054495626e-05,-0.017763406254123617,"('XB4', 'CL4')",-0.006817369008751871,6.0
84,150.5,-5.6302708571639945e-05,-0.0921142452432558,"('XB5', 'CL4')",-0.03383792785155561,4.0
85,0.0,0.00026491702469000095,0.2977417444889816,"('QS1', 'CL4')",0.15921513183869057,0.0
86,0.0,0.000247755154214711,0.28770264014046426,"('QS2', 'CL4')",0.1489008476830413,0.0
87,0.0,0.0002166152082239036,0.2544909159051667,"('QS3', 'CL4')",0.13018574014256606,0.0
88,0.0,0.0001874806749810815,0.22245944607926466,"('QS4', 'CL4')",0.11267588566362999,0.0
89,0.0,0.00016826792677375664,0.20084321486366463,"('QS5', 'CL4')",0.10112902399102774,0.0
90,0.0,0.0001228959834444743,0.29872094941794625,"('CO1', 'CL5')",0.07386048605012906,0.0
91,0.0,0.00010134061256404963,0.3193905435802651,"('CO2', 'CL5')",0.06090570815099383,0.0
92,0.0,7.859202486365467e-05,0.26480434917290924,"('CO3', 'CL5')",0.047233806943056456,0.0
93,0.0,5.877210596378616e-05,0.20632372691356451,"('CO4', 'CL5')",0.03532203568423548,0.0
94,0.0,4.190009150319778e-05,0.1495706535684074,"('CO5', 'CL5')",0.025181954993421865,0.0
95,0.0,0.0002667304644416656,0.5273543712025602,"('HO1', 'CL5')",0.160305009129441,0.0
96,0.0,0.00024110048406198074,0.5035255906701962,"('HO2', 'CL5')",0.14490139092125043,0.0
97,0.0,0.00021352520633599899,0.4648976711055413,"('HO3', 'CL5')",0.1283286490079354,0.0
98,0.0,0.00018555120088866706,0.4180269420914501,"('HO4', 'CL5')",0.1115162717340889,0.0
99,0.0,0.00015358416111773687,0.35338241426929906,"('HO5', 'CL5')",0.09230408083175985,0.0
100,120.4,3.867643061551891e-05,0.03952635432069508,"('XB1', 'CL5')",0.023244534799926865,5.0
101,120.4,0.00024006952632812763,0.300925054837588,"('XB2', 'CL5')",0.1442817853232047,5.0
102,66.88888888888889,0.0005475088524813369,0.8056443531974357,"('XB3', 'CL5')",0.32905282034128347,9.0
103,100.33333333333333,-4.200310500959739e-05,-0.06679524029180545,"('XB4', 'CL5')",-0.02524386611076803,6.0
104,100.33333333333333,5.161784821606633e-05,0.08602636621588894,"('XB5', 'CL5')",0.031022326777855866,6.0
105,0.0,0.0002806257981207159,0.32040386688316974,"('QS1', 'CL5')",0.16865610467055026,0.0
106,0.0,0.000263463927645426,0.3110193712555169,"('QS2', 'CL5')",0.15834182051490103,0.0
107,0.0,0.0002323239816546187,0.27772373396748995,"('QS3', 'CL5')",0.13962671297442583,0.0
108,0.0,0.00020318944841179657,0.24550943692375912,"('QS4', 'CL5')",0.12211685849548974,0.0
109,0.0,0.00018397670020447177,0.22377307224494583,"('QS5', 'CL5')",0.11056999682288754,0.0
110,602.0,1.473939607639052e-05,0.07886178868370579,"('CO2', 'CO1')",0.008858377041910703,1.0
111,602.0,4.02416257472613e-05,0.18970768360538642,"('CO3', 'CO1')",0.024185217074104044,1.0
112,602.0,6.216609878397723e-05,0.26497128300446376,"('CO4', 'CO1')",0.037361825369170314,1.0
113,602.0,7.95172804048761e-05,0.30583597677560376,"('CO5', 'CO1')",0.047789885523330536,1.0
114,120.4,-1.0102769411545465e-05,-0.020194685246998956,"('HO1', 'CO1')",-0.006071764416338825,5.0
115,120.4,-4.156205588690256e-06,-0.008528314233221193,"('HO2', 'CO1')",-0.002497879558802844,5.0
116,120.4,3.917064702213203e-06,0.008342359597184384,"('HO3', 'CO1')",0.002354155886030135,5.0
117,66.88888888888889,-6.383553685271342e-05,-0.13986827027722248,"('HO4', 'CO1')",-0.038365157648480766,9.0
118,120.4,-0.0001389516015546423,-0.30922428821714243,"('HO5', 'CO1')",-0.08350991253434004,5.0
119,602.0,0.00010088314351583268,0.10009022988537865,"('XB1', 'CO1')",0.06063076925301544,1.0
120,150.5,4.693309463693417e-05,0.05606543582087504,"('XB2', 'CO1')",0.028206789876797436,4.0
121,301.0,0.0003583762674838449,0.51694595066963,"('XB3', 'CO1')",0.21538413675779078,2.0
122,0.0,0.00017657396847978364,0.2866870678162768,"('XB4', 'CO1')",0.10612095505634997,0.0
123,301.0,0.00034123127609427635,0.5389774369213817,"('XB5', 'CO1')",0.20507999693266007,2.0
124,60.2,0.00013185621786322084,0.15787741105099787,"('QS1', 'CO1')",0.07924558693579573,10.0
125,100.33333333333333,1.3543075058821812e-05,0.01674991651641319,"('QS2', 'CO1')",0.008139388110351909,6.0
126,120.4,4.057303670284407e-05,0.05063626123486754,"('QS3', 'CO1')",0.024384395058409288,5.0
127,86.0,-1.916905747784132e-05,-0.02410329835249676,"('QS4', 'CO1')",-0.011520603544182634,7.0
128,66.88888888888889,0.00014635204256455682,0.18468659652267513,"('QS5', 'CO1')",0.08795757758129864,9.0
129,602.0,1.2598043951937403e-05,0.26291380650915297,"('CO3', 'CO2')",0.00757142441511438,1.0
130,602.0,3.353832607604567e-05,0.38039513007277875,"('CO4', 'CO2')",0.020156533971703448,1.0
131,602.0,5.471977585811366e-05,0.4491439392031264,"('CO5', 'CO2')",0.03288658529072631,1.0
132,120.4,-2.067407907180241e-05,-0.04597713272043397,"('HO1', 'CO2')",-0.012425121522153248,5.0
133,120.4,-4.1215608108925477e-05,-0.09641205819752012,"('HO2', 'CO2')",-0.024770580473464213,5.0
134,120.4,-7.975737705226744e-06,-0.01954461574319272,"('HO3', 'CO2')",-0.0047934183608412725,5.0
135,120.4,-2.149998418714479e-05,-0.05439091045698351,"('HO4', 'CO2')",-0.012921490496474019,5.0
136,86.0,-0.00018795187970486684,-0.48229897156998985,"('HO5', 'CO2')",-0.11295907970262498,7.0
137,200.66666666666666,-7.132672891116712e-06,-0.007479979004681514,"('XB1', 'CO2')",-0.004286736407561144,3.0
138,200.66666666666666,0.00016194755688961806,0.20947676858477443,"('XB2', 'CO2')",0.09733048169066046,3.0
139,301.0,0.0002943906405584152,0.447582725318553,"('XB3', 'CO2')",0.17692877497560752,2.0
140,301.0,4.2466923319866225e-05,0.07161612912929685,"('XB4', 'CO2')",0.025522620915239602,2.0
141,301.0,0.000255415568493285,0.4400999984325104,"('XB5', 'CO2')",0.15350475666446428,2.0
142,150.5,0.0001549054931584668,0.18598602439403858,"('QS1', 'CO2')",0.09309820138823854,4.0
143,75.25,0.0001437064090576718,0.17840369607378764,"('QS2', 'CO2')",0.08636755184366075,8.0
144,150.5,0.00024991618460300734,0.31364179315092766,"('QS3', 'CO2')",0.15019962694640743,4.0
145,100.33333333333333,0.00015557566625136956,0.19692981935745496,"('QS4', 'CO2')",0.0935009754170731,6.0
146,150.5,-1.418335031612132e-05,-0.01804153722994188,"('QS5', 'CO2')",-0.008524193539988914,4.0
147,602.0,4.543765254164922e-06,0.11071459372505049,"('CO4', 'CO3')",0.0027308029177531183,1.0
148,602.0,2.2392521298168063e-05,0.289250189658242,"('CO5', 'CO3')",0.013457905300199005,1.0
149,120.4,6.95521356779996e-05,0.1596586726931376,"('HO1', 'CO3')",0.04180083354247776,5.0
